Column Name,Max,Min,nonzero_min_values,Zero Count,Null Count,Mean,Median,Non-zero Mean,Non-zero Median
330X188,98.36,73.077,73.077,0,0,87.62074375,86.747,87.62074375,86.747
330X189,5.11,2.237,2.237,0,0,4.157005,4.26,4.157005,4.26
330X191,104.067,79.267,79.267,0,0,92.57438875,93.2435,92.57438875,93.2435
330X193,105.46,80.16,80.16,0,0,93.552475,94.15,93.552475,94.15
330X195,103.13,50.16,50.16,0,0,91.4049125,92.305,91.4049125,92.305
330X196,5.5,3.973,3.973,0,0,4.5758175,4.467,4.5758175,4.467
330X198,105.157,87.2,87.2,0,0,95.81280625,95.565,95.81280625,95.565
330X201,108.64,90.99,90.99,0,0,96.87695,96.345,96.87695,96.345
330X204,104.84,67.5,67.5,0,0,94.5356375,94.6,94.5356375,94.6
330X206,99.38,63.78,63.78,0,0,86.9806875,89.94,86.9806875,89.94
330X208,104.58,84.697,84.697,0,0,94.88609875,94.6085,94.88609875,94.6085
330X211,107.99,88.82,88.82,0,0,95.9361125,95.295,95.9361125,95.295
330X214,104.29,64.55,64.55,0,0,93.617825,93.63,93.617825,93.63
330X216,99.17,63.78,63.78,0,0,86.93705,89.85,86.93705,89.85
330X218,106.083,85.403,85.403,0,0,95.0450125,94.3885,95.0450125,94.3885
330X221,109.55,89.22,89.22,0,0,96.108675,95.19,96.108675,95.19
330X224,105.78,65,65,0,0,93.7666125,93.415,93.7666125,93.415
330X226,99.28,63.78,63.78,0,0,86.9612625,89.9335,86.9612625,89.9335
330X228,107.407,86.927,86.927,0,0,96.246515,95.5785,96.246515,95.5785
330X231,110.93,90.31,90.31,0,0,97.33395,96.47,97.33395,96.47
330X234,107.12,66.13,66.13,0,0,94.928525,94.42,94.928525,94.42
330X236,5.36,3.04,3.04,0,0,4.3958375,4.37,4.3958375,4.37
330X238,108.337,88.293,88.293,0,0,97.01117625,96.375,97.01117625,96.375
330X241,111.93,91.1,91.1,0,0,98.1067,97.275,98.1067,97.275
330X244,108.05,67.17,67.17,0,0,95.682725,95.265,95.682725,95.265
330X246,5.36,3.04,3.04,0,0,4.3885625,4.36,4.3885625,4.36
330X248,108.887,89.277,89.277,0,0,97.78518125,97.1815,97.78518125,97.1815
330X251,112.52,91.62,91.62,0,0,98.8941375,98.05,98.8941375,98.05
330X254,108.57,67.93,67.93,0,0,96.4472625,96.02,96.4472625,96.02
330X256,5.36,3.04,3.04,0,0,4.3924825,4.367,4.3924825,4.367
330X258,109.66,90.483,90.483,0,0,98.49235,98.065,98.49235,98.065
330X261,113.41,92.48,92.48,0,0,99.610675,98.83,99.610675,98.83
330X264,109.31,68.85,68.85,0,0,97.141975,96.935,97.141975,96.935
330X266,99.21,54.44,54.44,0,0,84.2523125,88.19,84.2523125,88.19
330X268,109.973,91.05,91.05,0,0,98.84536125,98.463,98.84536125,98.463
330X271,113.24,93.04,93.04,0,0,99.9689375,99.355,99.9689375,99.355
330X274,109.63,69.28,69.28,0,0,97.487325,97.335,97.487325,97.335
330X276,99.17,54.43,54.43,0,0,84.2060875,88.19,84.2060875,88.19
330X278,108.78,90.967,90.967,0,0,99.017585,98.837,99.017585,98.837
330X281,111.72,92.27,92.27,0,0,100.1369375,99.6,100.1369375,99.6
330X284,108.32,69.79,69.79,0,0,97.6690875,97.61,97.6690875,97.61
330X286,99.183,54.437,54.437,0,0,84.23235875,88.19,84.23235875,88.19
330X288,111.037,91.557,91.557,0,0,99.919015,99.7385,99.919015,99.7385
330X291,113.19,92.81,92.81,0,0,101.053475,100.375,101.053475,100.375
330X294,110.67,71.11,71.11,0,0,98.5451,98.12,98.5451,98.12
330X296,99.37,51.51,51.51,0,0,85.2126125,89.11,85.2126125,89.11
330X298,102.467,79.34,79.34,0,0,92.639645,93.0085,92.639645,93.0085
330X300,103.21,80.24,80.24,0,0,93.623825,93.82,93.623825,93.82
330X302,101.87,49.6,49.6,0,0,91.4641875,92.015,91.4641875,92.015
330X303,5.73,4.41,4.41,0,0,4.9646125,4.92,4.9646125,4.92
330X305,111.717,91.347,91.347,0,0,100.0602375,99.58,100.0602375,99.58
330X308,113.73,92.5,92.5,0,0,101.1937375,100.23,101.1937375,100.23
330X311,111.28,71.38,71.38,0,0,98.68745,98.03,98.68745,98.03
330X313,5.72,4.41,4.41,0,0,4.9574875,4.91,4.9574875,4.91
330X315,112.337,91.127,91.127,0,0,100.3090225,99.4435,100.3090225,99.4435
330X318,114.44,92.37,92.37,0,0,101.4443875,100.09,101.4443875,100.09
330X321,111.9,71.7,71.7,0,0,98.9339375,98.145,98.9339375,98.145
330X323,5.727,4.41,4.41,0,0,4.96142875,4.913,4.96142875,4.913
330X325,112.723,90.793,90.793,0,0,100.17016,99.1785,100.17016,99.1785
330X328,114.73,92.02,92.02,0,0,101.3015875,99.97,101.3015875,99.97
330X331,112.36,71.77,71.77,0,0,98.7997875,97.96,98.7997875,97.96
330X333,102.14,73.21,73.21,0,0,90.963325,92.2,90.963325,92.2
330X335,111.907,89.953,89.953,0,0,99.6715225,99.212,99.6715225,99.212
330X338,113.57,91.13,91.13,0,0,100.7976625,100.14,100.7976625,100.14
330X341,111.42,71.23,71.23,0,0,98.30715,97.48,98.30715,97.48
330X343,102.13,73.21,73.21,0,0,90.9172625,92.125,90.9172625,92.125
330X345,111.34,89.077,89.077,0,0,98.8177375,98.175,98.8177375,98.175
330X348,113.04,90.28,90.28,0,0,99.9275625,99.31,99.9275625,99.31
330X351,110.86,70.93,70.93,0,0,97.4750375,96.555,97.4750375,96.555
330X353,102.13,73.21,73.21,0,0,90.94286,92.165,90.94286,92.165
330X355,110.803,88.747,88.747,0,0,98.70031625,98.355,98.70031625,98.355
330X358,112.52,89.8,89.8,0,0,99.8232,99.53,99.8232,99.53
330X361,110.34,70.58,70.58,0,0,97.3371625,96.595,97.3371625,96.595
330X363,7.6,2.55,2.55,0,0,4.4385375,4.47,4.4385375,4.47
330X365,110.093,88.037,88.037,0,0,98.084755,97.745,98.084755,97.745
330X368,111.83,89.08,89.08,0,0,99.1920125,98.885,99.1920125,98.885
330X371,109.59,70.09,70.09,0,0,96.7414125,95.985,96.7414125,95.985
330X373,7.6,2.55,2.55,0,0,4.4383375,4.47,4.4383375,4.47
330X375,108.66,87.39,87.39,0,0,97.597535,97.388,97.597535,97.388
330X378,110.54,88.4,88.4,0,0,98.69785,98.695,98.69785,98.695
330X381,108.28,69.37,69.37,0,0,96.2580875,95.6,96.2580875,95.6
330X383,7.6,2.55,2.55,0,0,4.4384225,4.47,4.4384225,4.47
330X385,107.73,86.717,86.717,0,0,96.94249625,96.733,96.94249625,96.733
330X388,109.59,87.72,87.72,0,0,98.0274125,98.04,98.0274125,98.04
330X391,107.31,68.74,68.74,0,0,95.6210375,95.035,95.6210375,95.035
330X393,178.9,24.4,24.4,0,0,60.57825,64.2,60.57825,64.2
330X395,105.843,85.953,85.953,0,0,96.15250125,95.945,96.15250125,95.945
330X398,107.91,86.92,86.92,0,0,97.21695,97.095,97.21695,97.095
330X401,105.32,67.64,67.64,0,0,94.8524375,94.59,94.8524375,94.59
330X403,99.33,51.51,51.51,0,0,85.1665375,89.11,85.1665375,89.11
330X405,105.123,82.613,82.613,0,0,95.07945,95.2015,95.07945,95.2015
330X407,107.17,84.7,84.7,0,0,96.0979125,95.945,96.0979125,95.945
330X409,104.45,51.98,51.98,0,0,93.8583,94.315,93.8583,94.315
330X410,177.7,24,24,0,0,60.291375,64,60.291375,64
330X412,104.343,83.957,83.957,0,0,95.42124625,95.303,95.42124625,95.303
330X415,106.61,84.87,84.87,0,0,96.4643375,96.19,96.4643375,96.19
330X418,103.88,66.8,66.8,0,0,94.156025,94.34,94.156025,94.34
330X420,178.4,24.267,24.267,0,0,60.43047125,64.1165,60.43047125,64.1165
330X422,103.39,84.12,84.12,0,0,95.44055875,95.4385,95.44055875,95.4385
330X425,105.89,85.06,85.06,0,0,96.47955,96.325,96.47955,96.325
330X428,102.87,66.19,66.19,0,0,94.1687125,94.28,94.1687125,94.28
330X430,0.5,0.49,0.49,0,0,0.495475,0.5,0.495475,0.5
330X432,103.683,84.333,84.333,0,0,95.61483,95.815,95.61483,95.815
330X435,106.12,85.26,85.26,0,0,96.645575,96.755,96.645575,96.755
330X438,102.77,66.06,66.06,0,0,94.3564875,94.455,94.3564875,94.455
330X440,0.5,0.47,0.47,0,0,0.49545,0.5,0.49545,0.5
330X442,104.45,85.353,85.353,0,0,96.406435,96.382,96.406435,96.382
330X445,106.31,86.24,86.24,0,0,97.432325,97.66,97.432325,97.66
330X448,102.7,66.02,66.02,0,0,95.1579375,95.245,95.1579375,95.245
330X450,0.5,0.483,0.483,0,0,0.49546625,0.5,0.49546625,0.5
330X452,105.987,86.227,86.227,0,0,97.7001725,97.533,97.7001725,97.533
330X455,107.28,87.1,87.1,0,0,98.721275,98.64,98.721275,98.64
330X458,104.28,66.63,66.63,0,0,96.45945,96.505,96.45945,96.505
330X460,14.8,8,8,0,0,10.293375,9.3,10.293375,9.3
330X462,105.777,85.963,85.963,0,0,98.293275,98.06,98.293275,98.06
330X465,107.06,86.81,86.81,0,0,99.29425,99.05,99.29425,99.05
330X468,105.05,66.57,66.57,0,0,97.0727875,97.25,97.0727875,97.25
330X470,13.2,8,8,0,0,10.24675,9.2,10.24675,9.2
330X472,105.32,85.987,85.987,0,0,97.7868825,97.697,97.7868825,97.697
330X475,105.97,87.5,87.5,0,0,98.77735,98.76,98.77735,98.76
330X478,104.57,65.72,65.72,0,0,96.5841875,96.805,96.5841875,96.805
330X480,13.533,8,8,0,0,10.2685675,9.267,10.2685675,9.267
330X482,106.06,75.963,75.963,0,0,98.7316275,98.7785,98.7316275,98.7785
330X485,107.34,88.42,88.42,0,0,99.7328875,99.74,99.7328875,99.74
330X488,105.16,33.23,33.23,0,0,97.5012875,97.965,97.5012875,97.965
330X490,50.2,50,50,0,0,50.07875,50,50.07875,50
330X492,105.887,75.733,75.733,0,0,98.67641875,98.945,98.67641875,98.945
330X495,107.21,88.29,88.29,0,0,99.6692875,99.93,99.6692875,99.93
330X498,104.97,33.14,33.14,0,0,97.456875,98.02,97.456875,98.02
330X500,50.2,50,50,0,0,50.078625,50,50.078625,50
330X502,105.927,75.883,75.883,0,0,98.763875,99.173,98.763875,99.173
330X505,107.1,88.45,88.45,0,0,99.754875,100.125,99.754875,100.125
330X508,104.88,33.2,33.2,0,0,97.545475,98.195,97.545475,98.195
330X510,99.33,51.51,51.51,0,0,85.19264125,89.11,85.19264125,89.11
330X512,107.18,84.823,84.823,0,0,97.23535625,97.223,97.23535625,97.223
330X514,109.25,87.2,87.2,0,0,98.2714875,98.09,98.2714875,98.09
330X516,106.51,53.73,53.73,0,0,95.99085,96.405,95.99085,96.405
330X517,50.2,50,50,0,0,50.07870875,50,50.07870875,50
330X519,105.79,75.807,75.807,0,0,98.43114125,98.9565,98.43114125,98.9565
330X522,107.09,88.81,88.81,0,0,99.4102125,99.77,99.4102125,99.77
330X525,103.99,33.18,33.18,0,0,97.2283625,97.94,97.2283625,97.94
330X527,4.28,1.98,1.98,0,0,3.29732,3.3015,3.29732,3.3015
330X529,104.92,75.197,75.197,0,0,98.1876725,98.7015,98.1876725,98.7015
330X532,106.37,88.36,88.36,0,0,99.1636875,99.56,99.1636875,99.56
330X535,103.52,32.91,32.91,0,0,96.9873125,97.745,96.9873125,97.745
330X537,4.237,1.685,1.685,0,0,3.257015,3.2535,3.257015,3.2535
330X539,105.19,75.72,75.72,0,0,97.68316125,97.7835,97.68316125,97.7835
330X541,106.76,88.19,88.19,0,0,98.659525,98.695,98.659525,98.695
330X544,103.11,33.16,33.16,0,0,96.4875875,96.765,96.4875875,96.765
330X546,4.259,1.852,1.852,0,0,3.27751125,3.275,3.27751125,3.275
330X548,106.083,76.477,76.477,0,0,97.9177325,97.625,97.9177325,97.625
330X550,107.88,89.01,89.01,0,0,98.9046,98.36,98.9046,98.36
330X552,103.82,33.57,33.57,0,0,96.704875,96.625,96.704875,96.625
330X553,6.27,4.64,4.64,0,0,5.6788625,5.66,5.6788625,5.66
330X555,105.927,76.423,76.423,0,0,97.32543125,96.787,97.32543125,96.787
330X557,107.74,88.87,88.87,0,0,98.31525,97.655,98.31525,97.655
330X559,104.92,33.53,33.53,0,0,96.10885,95.665,96.10885,95.665
330X560,6.26,4.64,4.64,0,0,5.67575,5.66,5.67575,5.66
330X562,107.303,78.58,78.58,0,0,96.691425,96.44,96.691425,96.44
330X564,109.26,88.69,88.69,0,0,97.6940125,97.245,97.6940125,97.245
330X566,106.31,39.15,39.15,0,0,95.4658875,95.335,95.4658875,95.335
330X567,6.263,4.64,4.64,0,0,5.6773325,5.66,5.6773325,5.66
330X569,108.283,78.377,78.377,0,0,95.28741625,95.358,95.28741625,95.358
330X571,110.46,88.25,88.25,0,0,96.2918375,96.105,96.2918375,96.105
330X573,107.26,39.44,39.44,0,0,94.0611875,94.31,94.0611875,94.31
330X574,98.42,77.53,77.53,0,0,91.331425,92.67,91.331425,92.67
330X576,108.95,78.073,78.073,0,0,93.22046875,93.3415,93.22046875,93.3415
330X578,111.56,85.66,85.66,0,0,94.2262125,94.035,94.2262125,94.035
330X580,107.97,41.34,41.34,0,0,91.998175,92.215,91.998175,92.215
330X581,98.41,77.51,77.51,0,0,91.3242375,92.66,91.3242375,92.66
330X583,108.8,75.647,75.647,0,0,90.49819375,90.34,90.49819375,90.34
330X585,111.77,81.35,81.35,0,0,91.4964875,91.1,91.4964875,91.1
330X587,107.81,40.11,40.11,0,0,89.28405,89.265,89.28405,89.265
330X588,98.413,77.523,77.523,0,0,91.32779125,92.667,91.32779125,92.667
330X590,108.477,72.84,72.84,0,0,87.79849625,87.477,87.79849625,87.477
330X592,111.81,73.32,73.32,0,0,88.7884,88.33,88.7884,88.33
330X594,107.43,41.46,41.46,0,0,86.5871375,86.475,86.5871375,86.475
330X595,5.3,2.37,2.37,0,0,4.2162375,4.26,4.2162375,4.26
330X597,107.903,85.167,85.167,0,0,98.0884025,97.97,98.0884025,97.97
330X599,110,88.76,88.76,0,0,99.1302625,98.77,99.1302625,98.77
330X601,107.18,54.08,54.08,0,0,96.834975,96.99,96.834975,96.99
330X602,5.3,2.37,2.37,0,0,4.2106875,4.26,4.2106875,4.26
330X604,107.91,85.52,85.52,0,0,98.665205,98.525,98.665205,98.525
330X606,110,89.45,89.45,0,0,99.7106875,99.35,99.7106875,99.35
330X608,107.2,55.11,55.11,0,0,97.4047625,97.44,97.4047625,97.44
330X609,5.3,2.37,2.37,0,0,4.21371625,4.26,4.21371625,4.26
330X611,107.697,85.327,85.327,0,0,98.82684125,98.503,98.82684125,98.503
330X613,109.8,90.13,90.13,0,0,99.8670625,99.275,99.8670625,99.275
330X615,106.93,55.2,55.2,0,0,97.5727,97.46,97.5727,97.46
330X616,99.08,57.66,57.66,0,0,86.02935,89.365,86.02935,89.365
330X618,106.367,88.547,88.547,0,0,98.36120625,98.13,98.36120625,98.13
330X620,108.58,89.71,89.71,0,0,99.3938625,98.85,99.3938625,98.85
330X622,105.64,67.62,67.62,0,0,97.12385,97.215,97.12385,97.215
330X626,5.11,2.24,2.24,0,0,4.1592,4.26,4.1592,4.26
330X628,0.457,0,0.11,263,0,0.20994875,0.33,0.312772812,0.34
330X630,0.46,0,0.11,263,0,0.2113375,0.33,0.314841713,0.34
330X632,0.45,0,0.11,263,0,0.2084875,0.33,0.310595903,0.34
330X633,100.07,63.18,63.18,0,0,87.67340875,90.5535,87.67340875,90.5535
330X635,0,-110,-110,250,0,-41.40312375,-60,-60.22272545,-70
330X637,0,-110,-110,250,0,-41.402875,-60,-60.22236364,-70
330X639,0,-110,-110,250,0,-41.4035,-60,-60.22327273,-70
330X640,20170724,20170617,20170617,0,0,20170668.21,20170701,20170668.21,20170701
330X642,13,0,1,660,0,0.2575,0,1.471428571,1
330X669,0.004,0.0015,0.0015,0,0,0.002046875,0.002,0.002046875,0.002
330X671,103.58,72.943,72.943,0,0,92.3366875,94.7415,92.3366875,94.7415
330X674,103.66,72.95,72.95,0,0,92.35695,94.76,92.35695,94.76
330X677,103.54,72.94,72.94,0,0,92.3108125,94.735,92.3108125,94.735
330X689,0.047,3.80E-05,3.80E-05,0,0,0.000343381,0.00015,0.000343381,0.00015
330X691,98.083,62.24,62.24,0,0,86.3190275,89.6,86.3190275,89.6
330X694,98.13,62.24,62.24,0,0,86.339175,89.6,86.339175,89.6
330X697,98.08,62.24,62.24,0,0,86.2933875,89.59,86.2933875,89.59
330X699,0.015,3.40E-05,3.40E-05,0,0,0.000168808,0.0001,0.000168808,0.0001
330X701,101.97,70.807,70.807,0,0,89.12088375,89.9065,89.12088375,89.9065
330X704,101.97,70.87,70.87,0,0,89.1405375,89.94,89.1405375,89.94
330X707,101.97,70.76,70.76,0,0,89.09655,89.865,89.09655,89.865
330X709,1.5,0,0.1,17,0,0.704375,0.3,0.719667944,0.3
330X714,100.16,63.19,63.19,0,0,87.6928625,90.59,87.6928625,90.59
330X717,99.97,63.14,63.14,0,0,87.6491125,90.49,87.6491125,90.49
330X719,30,7.7,7.7,0,0,17.621625,7.7,17.621625,7.7
330X729,30,7.7,7.7,0,0,17.62054,7.7,17.62054,7.7
330X749,24,0,23.7,357,0,13.22775,23.8,23.88758465,23.9
330X759,23.933,0,23.7,357,0,13.20909625,23.8,23.85389842,23.867
330X769,0.0041,0.0016,0.0016,0,0,0.002243625,0.0022,0.002243625,0.0022
330X771,5.46,4.53,4.53,0,0,4.91852,4.925,4.91852,4.925
330X774,5.47,4.53,4.53,0,0,4.920825,4.93,4.920825,4.93
330X777,5.46,4.53,4.53,0,0,4.9156875,4.92,4.9156875,4.92
330X788,0.004,0.0015,0.0015,0,0,0.002115,0.002,0.002115,0.002
330X790,5.51,3.78,3.78,0,0,4.69621125,4.5715,4.69621125,4.5715
330X793,5.51,3.78,3.78,0,0,4.6987625,4.58,4.6987625,4.58
330X798,0.00015,2.90E-05,2.90E-05,0,0,7.97E-05,8.00E-05,7.97E-05,8.00E-05
330X800,5.22,4.21,4.21,0,0,4.80011375,4.79,4.80011375,4.79
330X803,5.24,4.21,4.21,0,0,4.80335,4.79,4.80335,4.79
330X806,5.2,4.21,4.21,0,0,4.796225,4.79,4.796225,4.79
330X808,1.5,0,0.1,17,0,0.705375,0.3,0.720689655,0.3
330X810,5.11,3.23,3.23,0,0,4.45069625,4.57,4.45069625,4.57
330X813,5.13,3.23,3.23,0,0,4.453575,4.57,4.453575,4.57
330X816,5.09,3.23,3.23,0,0,4.447225,4.56,4.447225,4.56
330X818,1.5,0,0.1,17,0,0.704875,0.3,0.720178799,0.3
330X828,30,7.7,7.7,0,0,17.619625,7.7,17.619625,7.7
330X858,23.9,0,23.7,357,0,13.189125,23.8,23.81783296,23.8
330X878,235611,116,116,0,0,121709.3925,124630.5,121709.3925,124630.5
330X889,235611,131,131,0,0,121709.4113,124630.5,121709.4113,124630.5
330X890,133,123,123,0,0,129.28375,130,129.28375,130
330X893,163.467,160.167,160.167,0,0,161.8790225,161.767,161.8790225,161.767
330X895,163.5,160.2,160.2,0,0,161.89975,161.8,161.89975,161.8
330X897,163.4,160.1,160.1,0,0,161.856,161.7,161.856,161.7
330X900,1.74,1.58,1.58,0,0,1.6730775,1.68,1.6730775,1.68
330X902,1.74,1.58,1.58,0,0,1.6737125,1.68,1.6737125,1.68
330X904,1.74,1.58,1.58,0,0,1.6724625,1.68,1.6724625,1.68
330X910,163.833,157.8,157.8,0,0,162.49386,162.5,162.49386,162.5
330X913,163.9,157.8,157.8,0,0,162.5045,162.5,162.5045,162.5
330X916,163.8,157.8,157.8,0,0,162.48475,162.5,162.48475,162.5
330X920,19.06,18.243,18.243,0,0,18.83761625,18.877,18.83761625,18.877
330X923,19.06,18.27,18.27,0,0,18.844325,18.88,18.844325,18.88
330X926,19.06,18.22,18.22,0,0,18.83065,18.87,18.83065,18.87
330X930,173.5,166.167,166.167,0,0,170.93833,171,170.93833,171
330X933,173.5,166.2,166.2,0,0,170.9455,171,170.9455,171
330X936,173.5,166.1,166.1,0,0,170.9315,171,170.9315,171
330X940,20.41,19.413,19.413,0,0,20.02958125,20.02,20.02958125,20.02
330X943,20.41,19.45,19.45,0,0,20.0363875,20.02,20.0363875,20.02
330X946,20.41,19.38,19.38,0,0,20.0224375,20.02,20.0224375,20.02
330X950,200,195.833,195.833,0,0,198.0909713,197.967,198.0909713,197.967
330X953,200,195.9,195.9,0,0,198.1035,198,198.1035,198
330X956,200,195.8,195.8,0,0,198.077125,197.9,198.077125,197.9
330X960,51.03,48.253,48.253,0,0,50.10889,50.4115,50.10889,50.4115
330X963,51.03,48.38,48.38,0,0,50.1298875,50.415,50.1298875,50.415
330X966,51.03,48.12,48.12,0,0,50.0872375,50.41,50.0872375,50.41
330X970,200,195.9,195.9,0,0,198.1532625,198,198.1532625,198
330X973,200,195.9,195.9,0,0,198.1645,198,198.1645,198
330X976,200,195.9,195.9,0,0,198.145,198,198.145,198
330X980,48.92,46.507,46.507,0,0,48.1643825,48.33,48.1643825,48.33
330X983,48.92,46.63,46.63,0,0,48.1839625,48.34,48.1839625,48.34
330X986,48.92,46.38,46.38,0,0,48.144425,48.32,48.144425,48.32
330X990,200.233,196,196,0,0,198.30946,198.1,198.30946,198.1
330X993,200.3,196,196,0,0,198.316,198.1,198.316,198.1
330X996,200.2,196,196,0,0,198.30275,198.1,198.30275,198.1
330X1000,48.07,45.69,45.69,0,0,47.3332525,47.5435,47.3332525,47.5435
330X1003,48.07,45.82,45.82,0,0,47.353125,47.55,47.353125,47.55
330X1006,48.07,45.55,45.55,0,0,47.3126625,47.54,47.3126625,47.54
330X1010,32.1,30.8,30.8,0,0,31.48882875,31.4,31.48882875,31.4
330X1013,32.1,30.8,30.8,0,0,31.495125,31.4,31.495125,31.4
330X1016,32.1,30.8,30.8,0,0,31.483,31.4,31.483,31.4
330X1020,2508.3,2399.1,2399.1,0,0,2456.7635,2448.9,2456.7635,2448.9
330X1030,186.7,182.4,182.4,0,0,184.5653613,184.3,184.5653613,184.3
330X1032,186.7,182.4,182.4,0,0,184.571625,184.3,184.571625,184.3
330X1034,186.7,182.4,182.4,0,0,184.5605,184.3,184.5605,184.3
330X1037,2.31,2.067,2.067,0,0,2.2244,2.23,2.2244,2.23
330X1039,2.31,2.07,2.07,0,0,2.22555,2.23,2.22555,2.23
330X1041,2.31,2.06,2.06,0,0,2.22325,2.23,2.22325,2.23
330X1042,128.867,119.833,119.833,0,0,122.9314075,122.367,122.9314075,122.367
330X1053,2,1,1,0,0,1.44,1,1.44,1
330X1077,8.01,7.96,7.96,0,0,7.9800575,7.97,7.9800575,7.97
330X1080,8.01,7.96,7.96,0,0,7.9816375,7.97,7.9816375,7.97
330X1083,8.01,7.96,7.96,0,0,7.9782375,7.97,7.9782375,7.97
330X1087,4.427,3.723,3.723,0,0,4.20155625,4.15,4.20155625,4.15
330X1090,4.43,3.75,3.75,0,0,4.2052875,4.15,4.2052875,4.15
330X1093,4.42,3.7,3.7,0,0,4.1976375,4.15,4.1976375,4.15
330X1097,396.333,305.333,305.333,0,0,350.6387538,350,350.6387538,350
330X1100,400,306,306,0,0,351.64625,351,351.64625,351
330X1103,396,305,305,0,0,349.675,349,349.675,349
330X1107,30.1,30,30,0,0,30.046625,30,30.046625,30
330X1127,95.05,75.543,75.543,0,0,89.985555,91.7585,89.985555,91.7585
330X1130,95.05,75.55,75.55,0,0,89.98935,91.76,89.98935,91.76
330X1133,95.05,75.54,75.54,0,0,89.982,91.755,89.982,91.755
330X1147,5.92,4.55,4.55,0,0,5.60888875,5.727,5.60888875,5.727
330X1150,5.93,4.55,4.55,0,0,5.609975,5.73,5.609975,5.73
330X1153,5.92,4.55,4.55,0,0,5.607875,5.72,5.607875,5.72
330X1157,0.2,0.19,0.19,0,0,0.19029375,0.19,0.19029375,0.19
330X1160,0.2,0.19,0.19,0,0,0.19075,0.19,0.19075,0.19
330X1163,0.2,0.19,0.19,0,0,0.1900125,0.19,0.1900125,0.19
330X1166,235936,425,425,0,0,122228.0313,124713.5,122228.0313,124713.5
330X1168,20170724,20170617,20170617,0,0,20170668.2,20170701,20170668.2,20170701
330X1173,182.3,178.5,178.5,0,0,180.6151775,180.3,180.6151775,180.3
330X1175,182.3,178.5,178.5,0,0,180.6205,180.3,180.6205,180.3
330X1177,182.3,178.5,178.5,0,0,180.60875,180.3,180.60875,180.3
330X1180,13.06,12.58,12.58,0,0,12.80266125,12.757,12.80266125,12.757
330X1182,13.06,12.58,12.58,0,0,12.80545,12.76,12.80545,12.76
330X1184,13.06,12.58,12.58,0,0,12.799875,12.75,12.799875,12.75
330X1187,177.033,173.3,173.3,0,0,175.1378538,175.1,175.1378538,175.1
330X1189,177.1,173.3,173.3,0,0,175.143125,175.1,175.143125,175.1
330X1191,177,173.3,173.3,0,0,175.1305,175.1,175.1305,175.1
330X1194,24.11,22.373,22.373,0,0,23.2518,23.157,23.2518,23.157
330X1196,24.12,22.54,22.54,0,0,23.271375,23.16,23.271375,23.16
330X1198,24.11,22.18,22.18,0,0,23.2301375,23.15,23.2301375,23.15
330X1201,177.133,173.3,173.3,0,0,175.3205413,175.1,175.3205413,175.1
330X1203,177.2,173.3,173.3,0,0,175.33225,175.1,175.33225,175.1
330X1205,177.1,173.3,173.3,0,0,175.308875,175.1,175.308875,175.1
330X1208,23.243,21.51,21.51,0,0,22.40191,22.253,22.40191,22.253
330X1210,23.25,21.67,21.67,0,0,22.4204375,22.27,22.4204375,22.27
330X1212,23.24,21.33,21.33,0,0,22.3813875,22.25,22.3813875,22.25
330X1218,130.5,120.1,120.1,0,0,124.637,124.7,124.637,124.7
330X1221,127.2,118.7,118.7,0,0,121.5235,120.8,121.5235,120.8
330X1225,0,-99.9,-99.9,21,0,-74.73625375,-98.8,-76.75096662,-98.8
330X1227,0,-99.9,-99.9,21,0,-74.735375,-98.8,-76.75006418,-98.8
330X1229,0,-99.9,-99.9,21,0,-74.73675,-98.8,-76.75147625,-98.8
330X1232,12.737,0.113,0.113,0,0,9.5286425,12.487,9.5286425,12.487
330X1234,12.74,0.12,0.12,0,0,9.5323875,12.51,9.5323875,12.51
330X1236,12.73,0.11,0.11,0,0,9.5245875,12.46,9.5245875,12.46
330X1249,149.9,149.4,149.4,0,0,149.6805275,149.667,149.6805275,149.667
330X1251,149.9,149.4,149.4,0,0,149.689,149.7,149.689,149.7
330X1253,149.9,149.4,149.4,0,0,149.6735,149.6,149.6735,149.6
330X1256,50,49.7,49.7,0,0,49.81478875,49.8,49.81478875,49.8
330X1258,50,49.7,49.7,0,0,49.81575,49.8,49.81575,49.8
330X1261,50,49.7,49.7,0,0,49.814125,49.8,49.814125,49.8
340X1,98,84,84,0,0,88.76875,86,88.76875,86
340X2,98,92.9,92.9,0,0,94.8325,93.95,94.8325,93.95
340X3,114,103,103,0,0,111.16,112,111.16,112
340X4,108,103,103,0,0,105.22125,106,105.22125,106
340X5,103,96.1,96.1,0,0,97.352375,98,97.352375,98
340X6,108,100,100,0,0,104.37875,106,104.37875,106
340X7,95,88,88,0,0,92.400125,92.9,92.400125,92.9
340X8,106,100,100,0,0,102.45,101,102.45,101
340X9,100,95,95,0,0,97.455,96.1,97.455,96.1
340X10,108,105,105,0,0,105.98125,106,105.98125,106
340X11,266,227,227,0,0,243.99,244,243.99,244
340X13,270,229,229,0,0,247.1725,247,247.1725,247
340X15,263,219,219,0,0,235.2925,235,235.2925,235
340X17,1.34,0.57,0.57,0,0,0.904575,0.91,0.904575,0.91
340X18,5.18,3.83,3.83,0,0,4.312875,4.35,4.312875,4.35
340X19,0.98,0.15,0.15,0,0,0.5179125,0.55,0.5179125,0.55
340X20,3006,2999,2999,0,0,3000.4025,3000,3000.4025,3000
