311X25,311X26,311X223,311X88,311X87,311X86,311X189,311X89,311X90,311X188,311X190,311X154,311X203,311X191,311X205,311X187,311X207,311X59,311X171,311X22,311X7,311X6,311X164,311X152,311X204,311X163,311X129,520X351,520X353,520X144,520X246,520X345,311X20,300X3,520X1,311X55,210X1,300X14,300X9,300X6,311X170,310X56,311X56,330X140,330X157,220X67,330X147,300X20,300X10,220X71
1407,1434,48,7.5,7.3,7.5,51.8,7.0,8.1,46.1,46.0,-0.1,54.6,46.1,54.7,46.1,54.6,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.6,20170600000000.0,0.1,18084.0,18106,18105,18106,18106.0,,20170600000000.0,12559.0,20170600000000.0,100.35,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.02,94.977,2017060000000000.0,94.95,20170600000000.0,20170600000000.0,2017060000000000.0
5220,5220,109,7.2,6.8,7.0,51.0,6.3,7.5,44.3,44.2,-0.1,55.2,44.2,55.3,44.2,55.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,55.2,20170600000000.0,0.0,18085.0,18107,18106,18107,18107.0,20170600000000.0,20170600000000.0,12560.0,20170600000000.0,90.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.85,94.85,2017060000000000.0,94.85,20170600000000.0,20170600000000.0,2017060000000000.0
2060,2060,112,7.0,6.4,7.0,54.0,6.0,6.8,43.6,43.5,0.0,54.6,43.6,54.6,43.6,54.6,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,18086.0,18108,18107,18108,18108.0,20170600000000.0,20170600000000.0,12561.0,20170600000000.0,100.25,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.85,94.843,2017060000000000.0,94.83,20170600000000.0,20170600000000.0,2017060000000000.0
2021,2021,112,7.4,7.1,7.4,53.4,6.6,7.2,43.7,43.6,0.0,54.3,43.7,54.3,43.7,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56126.0,56144,56142,56142,56144.0,20170600000000.0,20170600000000.0,49632.0,20170600000000.0,100.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.74,94.603,2017050000000000.0,94.38,20170600000000.0,20170600000000.0,2017050000000000.0
1364,1391,48,8.4,8.3,8.4,51.6,7.8,8.1,46.1,46.0,-0.1,54.4,46.0,54.5,46.0,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,56127.0,56145,56143,56143,56145.0,20170600000000.0,20170600000000.0,49633.0,20170600000000.0,90.31,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.75,94.51,2017050000000000.0,94.38,20170600000000.0,20170600000000.0,2017050000000000.0
5177,5177,109,8.1,7.4,7.4,49.4,7.0,7.8,44.6,44.3,0.0,54.9,44.4,54.9,44.4,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56128.0,56146,56144,56144,56146.0,20170600000000.0,20170600000000.0,49634.0,20170600000000.0,100.55,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.73,94.607,2017050000000000.0,94.4,20170600000000.0,20170600000000.0,2017050000000000.0
2050,2050,112,7.1,6.9,7.1,54.1,6.3,7.1,43.9,43.8,0.0,54.3,43.8,54.4,43.8,54.3,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,53.8,20170600000000.0,0.0,18057.0,18079,18078,18079,18079.0,20170600000000.0,20170600000000.0,12532.0,20170600000000.0,100.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,76.1,76.04,2017050000000000.0,75.92,20170600000000.0,20170600000000.0,2017050000000000.0
1396,1423,48,8.3,7.8,8.2,51.6,7.2,8.4,46.3,46.1,-0.1,54.3,46.2,54.3,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.8,20170600000000.0,0.1,18058.0,18080,18079,18080,18080.0,20170600000000.0,20170600000000.0,12533.0,20170600000000.0,90.59,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,76.11,76.107,2017050000000000.0,76.1,20170600000000.0,20170600000000.0,2017050000000000.0
1344,1344,101,8.9,8.2,8.9,53.5,7.6,9.0,46.9,46.7,-0.1,57.6,46.7,57.6,46.7,57.6,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,18059.0,18081,18080,18081,18081.0,20170600000000.0,20170600000000.0,12534.0,20170600000000.0,100.35,20170600000000.0,20170600000000.0,20170600000000.0,,2017060000000000.0,20170600000000.0,76.18,76.083,2017050000000000.0,75.89,20170600000000.0,20170600000000.0,2017050000000000.0
1714,1741,49,8.0,7.7,8.0,52.5,7.4,8.1,46.0,46.0,-0.1,54.3,46.1,54.3,46.0,54.3,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,-0.1,54.1,,0.1,18782.0,18804,18803,18804,18804.0,20170600000000.0,20170600000000.0,13199.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,,2017060000000000.0,,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5659,5659,109,7.8,7.6,7.7,49.8,7.2,7.7,44.6,44.3,-0.1,54.8,44.3,54.9,44.4,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.1,18758.0,18780,18779,18780,18780.0,20170600000000.0,20170600000000.0,13175.0,,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1680,1680,101,8.5,8.2,8.5,52.2,7.9,8.9,46.9,46.8,0.0,57.6,46.8,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,18759.0,18781,18780,18781,18781.0,,20170600000000.0,13176.0,20170600000000.0,99.16,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2484,2484,112,7.0,6.5,7.0,54.3,6.0,6.8,43.8,43.8,0.0,54.3,43.9,54.4,43.8,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,18760.0,18782,18781,18782,18782.0,20170600000000.0,20170600000000.0,13177.0,,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5460,5460,109,8.2,7.7,8.2,51.4,7.3,7.9,44.5,44.2,0.0,55.1,44.3,55.1,44.3,55.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.1,18370.0,18392,18391,18392,18392.0,20170600000000.0,20170600000000.0,12817.0,20170600000000.0,99.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,85.06,85.06,2017060000000000.0,85.06,20170600000000.0,20170600000000.0,2017060000000000.0
2291,2291,112,7.5,7.2,7.4,53.7,6.5,7.2,43.9,43.8,0.0,54.4,43.8,54.4,43.9,54.3,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,0.0,53.8,20170600000000.0,0.0,18345.0,18367,18366,18367,18367.0,20170600000000.0,20170600000000.0,12792.0,20170600000000.0,99.42,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,85.15,85.113,2017060000000000.0,85.04,20170600000000.0,20170600000000.0,2017060000000000.0
5452,5452,109,8.0,7.6,8.0,50.2,7.2,8.1,44.5,44.3,0.0,54.9,44.4,54.9,44.3,54.9,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,18346.0,18368,18367,18368,18368.0,20170600000000.0,20170600000000.0,12793.0,20170600000000.0,90.17,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,85.15,85.113,2017060000000000.0,85.04,20170600000000.0,20170600000000.0,2017060000000000.0
1502,1502,101,9.0,8.2,9.0,53.3,7.5,8.3,46.9,46.7,0.0,57.5,46.8,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,18347.0,18369,18368,18369,18369.0,20170600000000.0,20170600000000.0,12794.0,20170600000000.0,99.39,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,85.15,85.143,2017060000000000.0,85.14,20170600000000.0,20170600000000.0,2017060000000000.0
5453,5453,109,7.6,7.1,7.4,50.4,6.6,7.4,44.3,44.2,-0.1,54.8,44.3,54.9,44.3,54.8,,,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.8,20170600000000.0,0.0,18349.0,18371,18370,18371,18371.0,20170600000000.0,20170600000000.0,12796.0,20170600000000.0,99.42,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,85.15,85.143,2017060000000000.0,85.14,20170600000000.0,20170600000000.0,2017060000000000.0
1506,1506,101,8.9,8.2,8.9,52.4,7.8,9.3,46.9,46.7,0.0,57.5,46.7,57.6,46.7,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.0,,0.1,18359.0,18381,18380,18381,18381.0,20170600000000.0,20170600000000.0,12806.0,20170600000000.0,99.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,85.08,85.08,2017060000000000.0,85.08,20170600000000.0,20170600000000.0,2017060000000000.0
1426,1426,101,9.0,8.6,8.8,52.9,8.1,9.0,46.9,46.7,-0.1,57.6,46.7,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,56615.0,56633,56631,56631,56633.0,20170600000000.0,20170600000000.0,50113.0,20170600000000.0,99.69,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.03,95.017,2017060000000000.0,94.99,20170600000000.0,20170600000000.0,2017060000000000.0
2211,2211,112,7.7,7.3,7.5,54.3,6.5,7.6,43.6,43.6,0.0,54.1,43.7,54.2,43.6,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,56616.0,56634,56632,56632,56634.0,20170600000000.0,20170600000000.0,50114.0,20170600000000.0,90.44,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.61,94.53,2017060000000000.0,94.48,20170600000000.0,20170600000000.0,2017060000000000.0
5376,5376,109,8.0,7.7,7.9,51.5,7.3,8.0,44.5,44.3,0.0,54.7,44.3,54.8,44.3,54.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56617.0,56635,56633,56633,56635.0,,20170600000000.0,50115.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.52,94.52,2017060000000000.0,94.52,20170600000000.0,20170600000000.0,2017060000000000.0
1427,1427,101,8.9,8.6,8.8,53.0,8.0,9.2,46.9,46.7,0.0,57.6,46.7,57.6,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,56618.0,56636,56634,56634,56636.0,20170600000000.0,20170600000000.0,50116.0,20170600000000.0,99.65,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.98,94.817,2017060000000000.0,94.53,20170600000000.0,20170600000000.0,2017060000000000.0
2212,2212,112,6.9,6.4,6.9,51.8,5.8,6.9,43.8,43.8,0.0,54.4,43.8,54.4,43.8,54.3,,,20170600000000.0,20170600000000.0,,,0.0,54.1,20170600000000.0,0.0,56619.0,56637,56635,56635,56637.0,,20170600000000.0,50117.0,20170600000000.0,90.39,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.9,94.783,2017060000000000.0,94.57,20170600000000.0,20170600000000.0,2017060000000000.0
2237,2237,112,7.4,7.1,7.4,55.0,6.5,7.1,44.0,43.8,0.0,54.3,43.8,54.3,43.8,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,53.7,20170600000000.0,0.0,18296.0,18318,18317,18318,18318.0,20170600000000.0,20170600000000.0,12767.0,,98.15,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5404,5404,109,7.7,7.1,7.3,50.1,6.8,7.7,44.4,44.3,-0.1,54.8,44.3,54.9,44.3,54.7,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.7,20170600000000.0,0.0,18303.0,18325,18324,18325,18325.0,20170600000000.0,20170600000000.0,12774.0,,98.03,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2246,2246,112,6.7,6.4,6.7,51.6,6.0,6.3,43.8,43.8,0.0,54.2,43.8,54.2,43.8,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56550.0,56568,56566,56566,56568.0,20170600000000.0,20170600000000.0,50048.0,20170600000000.0,99.76,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2255,2255,112,6.5,6.2,6.4,52.5,5.8,6.6,43.8,43.8,0.0,54.2,43.8,54.2,43.8,54.2,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.1,20170600000000.0,0.0,56524.0,56542,56540,56540,56542.0,20170600000000.0,20170600000000.0,50022.0,20170600000000.0,99.78,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.17,94.147,2017060000000000.0,94.12,20170600000000.0,20170600000000.0,2017060000000000.0
5419,5419,109,7.6,7.4,7.5,50.4,7.1,7.8,44.3,44.2,-0.1,54.8,44.3,54.8,44.3,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.7,20170600000000.0,0.0,56525.0,56543,56541,56541,56543.0,20170600000000.0,20170600000000.0,50023.0,20170600000000.0,90.67,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,94.52,94.473,2017060000000000.0,94.44,20170600000000.0,20170600000000.0,2017060000000000.0
2131,2158,49,8.6,8.3,8.3,52.2,7.9,8.6,46.1,46.0,-0.1,54.3,46.1,54.4,46.1,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,18451.0,18473,18472,18473,18473.0,,20170600000000.0,12896.0,20170600000000.0,100.55,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.68,95.48,2017060000000000.0,95.12,20170600000000.0,20170600000000.0,2017060000000000.0
6076,6076,109,8.2,7.8,8.0,52.7,7.4,7.5,44.6,44.4,0.0,54.6,44.4,54.7,44.4,54.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,,0.0,54.1,20170600000000.0,0.0,18452.0,18474,18473,18474,18474.0,20170600000000.0,20170600000000.0,12897.0,20170600000000.0,90.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.64,95.34,2017060000000000.0,95.17,20170600000000.0,20170600000000.0,2017060000000000.0
2338,2338,112,6.8,6.6,6.8,53.7,6.1,7.0,43.6,43.6,0.0,54.3,43.6,54.4,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56798.0,56816,56814,56814,56816.0,20170600000000.0,20170600000000.0,50296.0,20170600000000.0,99.49,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.66,93.6,2017060000000000.0,93.48,20170600000000.0,20170600000000.0,2017060000000000.0
5500,5500,109,8.1,7.6,7.7,52.0,6.8,8.0,44.5,44.3,0.0,55.0,44.4,55.0,44.4,55.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.0,56799.0,56817,56815,56815,56817.0,,20170600000000.0,50297.0,20170600000000.0,90.21,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.66,93.653,2017060000000000.0,93.65,20170600000000.0,20170600000000.0,2017060000000000.0
1544,1544,101,8.8,8.0,8.8,52.3,7.5,8.6,46.9,46.8,0.0,57.6,46.8,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.2,20170600000000.0,0.1,56800.0,56818,56816,56816,56818.0,20170600000000.0,20170600000000.0,50298.0,20170600000000.0,99.56,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.61,93.557,2017060000000000.0,93.45,20170600000000.0,20170600000000.0,2017060000000000.0
2339,2339,112,6.8,6.6,6.8,54.4,6.3,6.8,43.6,43.5,0.0,54.3,43.6,54.4,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.0,56801.0,56819,56817,56817,56819.0,20170600000000.0,20170600000000.0,50299.0,20170600000000.0,90.21,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,93.59,93.59,2017060000000000.0,93.59,20170600000000.0,20170600000000.0,2017060000000000.0
2805,2805,112,8.4,7.7,8.4,54.5,7.3,8.3,44.0,43.8,0.0,54.3,43.8,54.3,43.9,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,53.8,20170600000000.0,0.0,18423.0,18445,18444,18445,18445.0,20170600000000.0,20170600000000.0,12868.0,20170600000000.0,101.75,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.87,95.863,2017060000000000.0,95.86,20170600000000.0,20170600000000.0,2017060000000000.0
2039,2066,49,9.3,8.9,9.0,52.3,8.2,9.2,46.3,46.1,-0.1,54.3,46.2,54.4,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,53.7,20170600000000.0,0.1,18424.0,18446,18445,18446,18446.0,20170600000000.0,20170600000000.0,12869.0,20170600000000.0,90.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.87,95.863,2017060000000000.0,95.86,20170600000000.0,20170600000000.0,2017060000000000.0
2799,2799,112,7.1,6.5,7.1,54.4,6.0,7.0,43.8,43.8,0.0,54.3,43.8,54.4,43.8,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.3,20170600000000.0,0.1,18399.0,18421,18420,18421,18421.0,20170600000000.0,20170600000000.0,12844.0,20170600000000.0,101.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,96.09,96.067,2017060000000000.0,96.03,20170600000000.0,20170600000000.0,2017060000000000.0
2033,2060,49,8.5,8.1,8.5,50.3,7.8,8.3,46.2,46.2,-0.1,54.4,46.2,54.4,46.2,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,-0.1,54.3,20170600000000.0,0.1,18400.0,18422,18421,18422,18422.0,20170600000000.0,20170600000000.0,12845.0,20170600000000.0,90.41,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.66,95.583,2017060000000000.0,95.53,20170600000000.0,20170600000000.0,2017060000000000.0
2802,2802,112,7.7,7.0,7.1,53.9,6.3,7.4,44.0,43.8,0.0,54.3,43.8,54.4,43.8,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,53.8,20170600000000.0,0.0,18411.0,18433,18432,18433,18433.0,20170600000000.0,20170600000000.0,12856.0,20170600000000.0,101.75,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.81,95.81,2017060000000000.0,95.81,20170600000000.0,20170600000000.0,2017060000000000.0
2036,2063,49,9.1,8.6,9.1,51.8,8.0,8.8,46.3,46.1,-0.1,54.3,46.1,54.3,46.2,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,53.7,20170600000000.0,0.1,18412.0,18434,18433,18434,18434.0,20170600000000.0,20170600000000.0,12857.0,20170600000000.0,90.42,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,95.81,95.803,2017060000000000.0,95.79,20170600000000.0,20170600000000.0,2017060000000000.0
5436,5436,109,7.4,7.0,7.2,50.8,6.6,7.2,44.4,44.1,0.0,55.3,44.2,55.3,44.1,55.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.5,,0.0,56446.0,56464,56462,56462,56464.0,20170600000000.0,20170600000000.0,49948.0,,90.81,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1486,1486,101,8.0,7.7,7.9,51.8,7.3,8.0,46.9,46.7,-0.1,57.8,46.7,57.8,46.7,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.2,20170600000000.0,0.1,56447.0,56465,56463,56463,56465.0,20170600000000.0,20170600000000.0,49949.0,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2530,2530,112,7.6,7.2,7.6,53.6,6.6,7.4,43.7,43.6,0.0,54.4,43.7,54.4,43.7,54.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,54.2,20170600000000.0,0.0,18480.0,18502,18501,18502,18502.0,20170600000000.0,20170600000000.0,,20170600000000.0,98.86,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1760,1787,49,8.1,7.9,8.0,52.1,7.5,8.1,46.2,46.1,-0.1,54.3,46.2,54.3,46.1,54.3,20170600000000.0,20170600000000.0,20170600000000.0,,20170600000000.0,20170600000000.0,-0.1,54.1,20170600000000.0,0.1,18481.0,18503,18502,18503,18503.0,20170600000000.0,20170600000000.0,,20170600000000.0,0.0,20170600000000.0,20170600000000.0,20170600000000.0,,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
5708,5708,109,7.7,7.3,7.5,52.1,6.9,7.5,44.6,44.4,0.0,54.9,44.4,54.9,44.5,54.8,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.2,20170600000000.0,0.1,18482.0,18504,18503,18504,18504.0,,20170600000000.0,,20170600000000.0,98.84,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1534,1534,101,8.8,8.4,8.7,52.1,8.0,8.7,46.9,46.7,-0.1,57.6,46.7,57.6,46.8,57.6,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,18756.0,18778,18777,18778,18778.0,20170600000000.0,20170600000000.0,13173.0,20170600000000.0,99.43,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
2326,2326,112,7.8,7.2,7.8,55.1,6.6,7.7,43.6,43.6,0.0,54.3,43.6,54.3,43.6,54.3,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,54.0,20170600000000.0,0.0,18757.0,18779,18778,18779,18779.0,20170600000000.0,20170600000000.0,13174.0,20170600000000.0,90.26,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1526,1526,101,8.8,8.4,8.6,53.0,7.5,8.3,46.9,46.7,0.0,57.6,46.8,57.6,46.8,57.5,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.1,20170600000000.0,0.1,18732.0,18754,18753,18754,18754.0,20170600000000.0,20170600000000.0,13149.0,20170600000000.0,99.55,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
1527,1527,101,8.1,7.7,8.1,51.0,6.9,8.2,46.8,46.7,-0.1,57.5,46.7,57.5,46.7,57.4,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,0.0,57.3,20170600000000.0,0.1,18735.0,18757,18756,18757,18757.0,20170600000000.0,20170600000000.0,13152.0,20170600000000.0,90.26,20170600000000.0,20170600000000.0,20170600000000.0,20170600000000.0,2017060000000000.0,20170600000000.0,,,2017060000000000.0,,20170600000000.0,20170600000000.0,2017060000000000.0
